timestamp,node_id,gpu_id,temp_c,power_w,gpu_util,ecc_errors,xid_errors,pcie_replay,nvlink_crc,ib_crc,packet_drops,nccl_latency_ms,throttle_flag,job_id
t0037,gpu-node-09,0,79.31,338.69,76.09,0,0,0,0,0,0,11.87,0,train-job-001
t0037,gpu-node-09,1,74.88,324.32,73.49,0,0,0,0,0,0,7.7,0,train-job-001
t0037,gpu-node-09,2,79.17,370.88,94.39,0,0,0,0,0,0,13.44,0,train-job-001
t0037,gpu-node-09,3,73.82,330.89,71.23,0,0,0,0,0,0,14.34,0,train-job-001
t0037,gpu-node-10,0,76.92,343.88,65.26,0,0,0,0,0,0,13.09,0,train-job-001
t0037,gpu-node-10,1,72.15,328.75,82.49,0,0,0,0,0,0,14.65,0,train-job-001
t0037,gpu-node-10,2,76.37,351.12,71.5,0,0,0,0,0,0,11.61,0,train-job-001
t0037,gpu-node-10,3,72.99,338.97,69.53,0,0,0,0,0,0,13.54,0,train-job-001
t0037,gpu-node-11,0,77.75,347.87,79.65,0,0,0,0,0,0,11.53,0,train-job-001
t0037,gpu-node-11,1,73.78,312.06,60.99,0,0,0,0,0,0,12.48,0,train-job-001
t0037,gpu-node-11,2,76.06,348.81,72.79,0,0,0,0,0,0,11.82,0,train-job-001
t0037,gpu-node-11,3,72.82,291.51,72.49,0,0,0,0,0,0,11.23,0,train-job-001
t0038,gpu-node-00,0,76.96,334.5,61.72,0,0,0,0,0,0,13.0,0,train-job-001
t0038,gpu-node-00,1,72.25,359.4,68.29,0,0,0,0,0,0,14.52,0,train-job-001
t0038,gpu-node-00,2,77.73,343.75,74.99,0,0,0,0,0,0,11.57,0,train-job-001
t0038,gpu-node-00,3,74.65,305.59,56.85,0,0,0,0,0,0,10.96,0,train-job-001
t0038,gpu-node-01,0,75.26,331.72,69.32,0,0,0,0,0,0,13.62,0,train-job-001
t0038,gpu-node-01,1,78.55,337.72,54.91,0,0,0,0,0,0,9.28,0,train-job-001
t0038,gpu-node-01,2,76.89,365.0,88.33,0,0,0,0,0,0,11.19,0,train-job-001
t0038,gpu-node-01,3,72.57,334.43,65.04,0,0,0,0,0,0,11.26,0,train-job-001
t0038,gpu-node-02,0,79.75,336.17,69.86,0,0,0,0,0,0,11.53,0,train-job-001
t0038,gpu-node-02,1,77.24,343.35,75.17,0,0,0,0,0,0,13.37,0,train-job-001
t0038,gpu-node-02,2,80.31,296.46,48.34,0,0,0,0,0,0,11.65,0,train-job-001
t0038,gpu-node-02,3,75.1,328.55,58.32,0,0,0,0,0,0,11.47,0,train-job-001
t0038,gpu-node-03,0,76.52,325.88,63.0,0,0,0,0,0,0,14.89,0,train-job-001
t0038,gpu-node-03,1,68.64,322.89,80.7,0,0,0,0,0,0,13.24,0,train-job-001
t0038,gpu-node-03,2,76.14,345.86,58.21,0,0,0,0,0,0,11.28,0,train-job-001
t0038,gpu-node-03,3,72.34,330.39,65.45,0,0,0,0,0,0,11.09,0,train-job-001
t0038,gpu-node-04,0,76.35,354.4,58.44,0,0,0,0,0,0,13.62,0,train-job-001
t0038,gpu-node-04,1,76.53,347.07,68.09,0,0,0,0,0,0,17.9,0,train-job-001
t0038,gpu-node-04,2,70.01,334.88,69.05,0,0,0,0,0,0,10.68,0,train-job-001
t0038,gpu-node-04,3,74.65,322.67,54.49,0,0,0,0,0,0,11.4,0,train-job-001
t0038,gpu-node-05,0,74.85,340.19,72.39,0,0,0,0,0,0,11.72,0,train-job-001
t0038,gpu-node-05,1,71.86,308.38,68.9,0,0,0,0,0,0,10.01,0,train-job-001
t0038,gpu-node-05,2,76.9,337.09,75.0,0,0,0,0,0,0,13.11,0,train-job-001
t0038,gpu-node-05,3,80.66,368.62,74.8,0,0,0,0,0,0,10.61,0,train-job-001
t0038,gpu-node-06,0,80.11,345.63,80.25,0,0,0,0,0,0,12.01,0,train-job-001
t0038,gpu-node-06,1,75.9,348.67,79.72,0,0,0,0,0,0,12.76,0,train-job-001
t0038,gpu-node-06,2,74.07,310.04,73.56,0,0,0,0,0,0,11.23,0,train-job-001
t0038,gpu-node-06,3,76.6,327.74,67.87,0,0,0,0,0,0,13.15,0,train-job-001
t0038,gpu-node-07,0,75.6,364.62,79.74,0,0,0,0,0,0,11.77,0,train-job-001
t0038,gpu-node-07,1,73.94,335.87,82.23,0,0,0,0,0,0,11.03,0,train-job-001
t0038,gpu-node-07,2,81.92,366.44,74.92,0,0,0,0,0,0,15.32,0,train-job-001
t0038,gpu-node-07,3,72.73,330.07,71.79,0,0,0,0,0,0,8.12,0,train-job-001
t0038,gpu-node-08,0,77.6,366.14,69.67,0,0,0,0,0,0,10.99,0,train-job-001
t0038,gpu-node-08,1,73.0,308.01,75.87,0,0,0,0,0,0,12.04,0,train-job-001
t0038,gpu-node-08,2,76.8,329.77,65.06,0,0,0,0,0,0,11.52,0,train-job-001
t0038,gpu-node-08,3,76.34,333.28,66.42,0,0,0,0,0,0,14.93,0,train-job-001
t0038,gpu-node-09,0,74.32,361.92,77.79,0,0,0,0,0,0,11.47,0,train-job-001
t0038,gpu-node-09,1,75.92,319.4,64.27,0,0,0,0,0,0,13.14,0,train-job-001
t0038,gpu-node-09,2,74.16,321.17,71.86,0,0,0,0,0,0,12.48,0,train-job-001
t0038,gpu-node-09,3,76.03,305.77,63.2,0,0,0,0,0,0,13.17,0,train-job-001
t0038,gpu-node-10,0,73.82,325.21,61.26,0,0,0,0,0,0,10.71,0,train-job-001
t0038,gpu-node-10,1,73.0,306.01,72.98,0,0,0,0,0,0,14.85,0,train-job-001
t0038,gpu-node-10,2,74.28,324.78,72.09,0,0,0,0,0,0,9.83,0,train-job-001
t0038,gpu-node-10,3,76.75,344.7,89.62,0,0,0,0,0,0,13.02,0,train-job-001
t0038,gpu-node-11,0,76.67,314.99,73.94,0,0,0,0,0,0,14.19,0,train-job-001
t0038,gpu-node-11,1,71.33,341.96,85.15,0,0,0,0,0,0,10.77,0,train-job-001
t0038,gpu-node-11,2,78.22,352.52,72.86,0,0,0,0,0,0,12.03,0,train-job-001
t0038,gpu-node-11,3,78.22,342.27,63.6,0,0,0,0,0,0,14.8,0,train-job-001
t0039,gpu-node-00,0,68.22,319.62,53.95,0,0,0,0,0,0,10.84,0,train-job-001
t0039,gpu-node-00,1,78.29,341.5,65.64,0,0,0,0,0,0,9.93,0,train-job-001
t0039,gpu-node-00,2,77.06,379.08,84.5,0,0,0,0,0,0,10.65,0,train-job-001
t0039,gpu-node-00,3,76.64,306.5,71.1,0,0,0,0,0,0,7.05,0,train-job-001
t0039,gpu-node-01,0,74.1,315.42,67.25,0,0,0,0,0,0,10.52,0,train-job-001
t0039,gpu-node-01,1,77.15,362.79,65.73,0,0,0,0,0,0,14.17,0,train-job-001
t0039,gpu-node-01,2,75.7,373.36,77.87,0,0,0,0,0,0,9.75,0,train-job-001
t0039,gpu-node-01,3,72.94,354.69,67.38,0,0,0,0,0,0,9.08,0,train-job-001
t0039,gpu-node-02,0,80.13,341.6,76.26,0,0,0,0,0,0,13.88,0,train-job-001
t0039,gpu-node-02,1,74.41,337.16,73.01,0,0,0,0,0,0,14.58,0,train-job-001
t0039,gpu-node-02,2,76.86,316.32,66.98,0,0,0,0,0,0,13.65,0,train-job-001
t0039,gpu-node-02,3,75.1,356.3,62.69,0,0,0,0,0,0,15.19,0,train-job-001
t0039,gpu-node-03,0,77.83,345.32,72.34,0,0,0,0,0,0,12.31,0,train-job-001
t0039,gpu-node-03,1,77.41,325.6,75.05,0,0,0,0,0,0,11.98,0,train-job-001
t0039,gpu-node-03,2,71.32,325.88,66.57,0,0,0,0,0,0,9.71,0,train-job-001
t0039,gpu-node-03,3,77.9,300.43,64.97,0,0,0,0,0,0,10.1,0,train-job-001
t0039,gpu-node-04,0,78.06,388.63,85.23,0,0,0,0,0,0,14.67,0,train-job-001
t0039,gpu-node-04,1,71.38,344.08,63.62,0,0,0,0,0,0,9.44,0,train-job-001
t0039,gpu-node-04,2,77.27,307.7,80.61,0,0,0,0,0,0,10.21,0,train-job-001
t0039,gpu-node-04,3,74.96,339.85,69.01,0,0,0,0,0,0,9.99,0,train-job-001
t0039,gpu-node-05,0,76.39,296.07,67.79,0,0,0,0,0,0,12.62,0,train-job-001
t0039,gpu-node-05,1,73.63,355.26,76.59,0,0,0,0,0,0,12.28,0,train-job-001
t0039,gpu-node-05,2,76.04,355.83,68.12,0,0,0,0,0,0,14.5,0,train-job-001
t0039,gpu-node-05,3,74.35,357.81,79.97,0,0,0,0,0,0,11.52,0,train-job-001
t0039,gpu-node-06,0,76.27,340.33,73.99,0,0,0,0,0,0,12.21,0,train-job-001
t0039,gpu-node-06,1,77.29,336.81,78.95,0,0,0,0,0,0,12.53,0,train-job-001
t0039,gpu-node-06,2,77.88,317.31,68.31,0,0,0,0,0,0,11.33,0,train-job-001
t0039,gpu-node-06,3,76.58,378.94,74.45,0,0,0,0,0,0,14.78,0,train-job-001
t0039,gpu-node-07,0,77.45,322.28,65.85,0,0,0,0,0,0,17.2,0,train-job-001
t0039,gpu-node-07,1,74.71,303.34,70.42,0,0,0,0,0,0,11.04,0,train-job-001
t0039,gpu-node-07,2,69.9,359.58,79.64,0,0,0,0,0,0,13.27,0,train-job-001
t0039,gpu-node-07,3,75.9,338.36,65.03,0,0,0,0,0,0,13.96,0,train-job-001
t0039,gpu-node-08,0,75.26,333.46,75.0,0,0,0,0,0,0,12.47,0,train-job-001
t0039,gpu-node-08,1,73.17,331.59,71.22,0,0,0,0,0,0,13.38,0,train-job-001
t0039,gpu-node-08,2,75.79,322.47,82.26,0,0,0,0,0,0,13.58,0,train-job-001
t0039,gpu-node-08,3,77.97,335.18,72.65,0,0,0,0,0,0,13.28,0,train-job-001
t0039,gpu-node-09,0,76.19,342.28,76.92,0,0,0,0,0,0,12.34,0,train-job-001
t0039,gpu-node-09,1,73.08,327.03,72.93,0,0,0,0,0,0,15.22,0,train-job-001
t0039,gpu-node-09,2,78.82,348.01,78.53,0,0,0,0,0,0,9.51,0,train-job-001
t0039,gpu-node-09,3,72.3,345.44,79.14,0,0,0,0,0,0,11.31,0,train-job-001
t0039,gpu-node-10,0,75.07,338.71,70.46,0,0,0,0,0,0,13.06,0,train-job-001
t0039,gpu-node-10,1,76.97,312.6,63.35,0,0,0,0,0,0,13.03,0,train-job-001
t0039,gpu-node-10,2,77.94,336.1,73.47,0,0,0,0,0,0,10.2,0,train-job-001
t0039,gpu-node-10,3,75.23,331.73,82.42,0,0,0,0,0,0,14.35,0,train-job-001
t0039,gpu-node-11,0,72.74,329.65,80.21,0,0,0,0,0,0,9.93,0,train-job-001
t0039,gpu-node-11,1,66.7,325.16,70.57,0,0,0,0,0,0,11.3,0,train-job-001
t0039,gpu-node-11,2,76.37,321.08,67.66,0,0,0,0,0,0,13.91,0,train-job-001
t0039,gpu-node-11,3,73.41,342.87,83.21,0,0,0,0,0,0,13.71,0,train-job-001
t0040,gpu-node-00,0,77.73,338.31,72.89,0,0,0,0,0,0,14.99,0,train-job-001
t0040,gpu-node-00,1,76.13,337.16,61.8,0,0,0,0,0,0,13.47,0,train-job-001
t0040,gpu-node-00,2,69.82,336.13,84.18,0,0,0,0,0,0,12.97,0,train-job-001
t0040,gpu-node-00,3,74.42,342.92,75.31,0,0,0,0,0,0,12.11,0,train-job-001
t0040,gpu-node-01,0,72.81,335.39,83.02,0,0,0,0,0,0,11.83,0,train-job-001
t0040,gpu-node-01,1,71.96,343.76,83.2,0,0,0,0,0,0,9.94,0,train-job-001
t0040,gpu-node-01,2,73.67,310.62,77.01,0,0,0,0,0,0,13.06,0,train-job-001
t0040,gpu-node-01,3,76.69,364.42,89.35,0,0,0,0,0,0,10.5,0,train-job-001
t0040,gpu-node-02,0,73.99,317.34,59.04,0,0,0,0,0,0,11.6,0,train-job-001
t0040,gpu-node-02,1,72.35,352.14,72.53,0,0,0,0,0,0,9.01,0,train-job-001
t0040,gpu-node-02,2,77.52,358.75,76.83,0,0,0,0,0,0,10.7,0,train-job-001
t0040,gpu-node-02,3,74.42,320.75,73.38,0,0,0,0,0,0,8.98,0,train-job-001
t0040,gpu-node-03,0,73.51,339.71,70.03,0,0,0,0,0,0,10.59,0,train-job-001
t0040,gpu-node-03,1,76.03,344.1,73.72,0,0,0,0,0,0,12.4,0,train-job-001
t0040,gpu-node-03,2,74.13,322.98,71.22,0,0,0,0,0,0,11.4,0,train-job-001
t0040,gpu-node-03,3,76.64,322.68,74.27,0,0,0,0,0,0,12.08,0,train-job-001
t0040,gpu-node-04,0,78.8,348.59,69.12,0,0,0,0,0,0,11.59,0,train-job-001
t0040,gpu-node-04,1,69.04,310.94,66.3,0,0,0,0,0,0,12.35,0,train-job-001
t0040,gpu-node-04,2,74.92,339.39,74.97,0,0,0,0,0,0,15.29,0,train-job-001
t0040,gpu-node-04,3,76.17,335.57,63.75,0,0,0,0,0,0,11.61,0,train-job-001
t0040,gpu-node-05,0,70.94,309.95,73.1,0,0,0,0,0,0,12.34,0,train-job-001
t0040,gpu-node-05,1,76.96,341.19,76.07,0,0,0,0,0,0,10.07,0,train-job-001
t0040,gpu-node-05,2,80.52,357.43,79.34,0,0,0,0,0,0,12.59,0,train-job-001
t0040,gpu-node-05,3,74.5,331.21,76.51,0,0,0,0,0,0,10.23,0,train-job-001
t0040,gpu-node-06,0,76.17,365.48,81.91,0,0,0,0,0,0,13.78,0,train-job-001
t0040,gpu-node-06,1,75.7,314.66,82.53,0,0,0,0,0,0,9.8,0,train-job-001
t0040,gpu-node-06,2,80.62,337.32,61.72,0,0,0,0,0,0,15.52,0,train-job-001
t0040,gpu-node-06,3,75.11,292.7,60.64,0,0,0,0,0,0,14.31,0,train-job-001
t0040,gpu-node-07,0,79.79,328.43,68.54,0,0,0,0,0,0,11.27,0,train-job-001
t0040,gpu-node-07,1,76.13,357.64,75.28,0,0,0,0,0,0,14.17,0,train-job-001
t0040,gpu-node-07,2,77.89,321.3,68.59,0,0,0,0,0,0,10.82,0,train-job-001
t0040,gpu-node-07,3,75.42,322.83,76.12,0,0,0,0,0,0,13.59,0,train-job-001
t0040,gpu-node-08,0,76.77,310.57,73.97,0,0,0,0,0,0,16.86,0,train-job-001
t0040,gpu-node-08,1,70.46,330.95,69.8,0,0,0,0,0,0,16.06,0,train-job-001
t0040,gpu-node-08,2,74.75,349.55,89.69,0,0,0,0,0,0,12.33,0,train-job-001
t0040,gpu-node-08,3,74.76,345.42,78.26,0,0,0,0,0,0,13.06,0,train-job-001
t0040,gpu-node-09,0,83.39,358.76,73.46,0,0,0,0,0,0,10.55,0,train-job-001
t0040,gpu-node-09,1,73.33,351.35,73.32,0,0,0,0,0,0,8.57,0,train-job-001
t0040,gpu-node-09,2,75.64,327.78,85.56,0,0,0,0,0,0,11.75,0,train-job-001
t0040,gpu-node-09,3,74.6,342.44,68.1,0,0,0,0,0,0,12.71,0,train-job-001
t0040,gpu-node-10,0,71.88,323.63,63.39,0,0,0,0,0,0,13.69,0,train-job-001
t0040,gpu-node-10,1,77.21,359.23,83.94,0,0,0,0,0,0,12.96,0,train-job-001
t0040,gpu-node-10,2,75.46,351.1,61.17,0,0,0,0,0,0,5.73,0,train-job-001
t0040,gpu-node-10,3,75.48,323.74,70.98,0,0,0,0,0,0,14.35,0,train-job-001
t0040,gpu-node-11,0,72.13,292.83,65.57,0,0,0,0,0,0,13.67,0,train-job-001
t0040,gpu-node-11,1,77.0,347.21,76.5,0,0,0,0,0,0,9.89,0,train-job-001
t0040,gpu-node-11,2,77.72,372.92,84.65,0,0,0,0,0,0,10.93,0,train-job-001
t0040,gpu-node-11,3,75.91,317.08,70.96,0,0,0,0,0,0,13.87,0,train-job-001
t0041,gpu-node-00,0,76.79,327.09,76.9,0,0,0,0,0,0,11.47,0,train-job-001
t0041,gpu-node-00,1,83.76,364.68,78.82,0,0,0,0,0,0,9.36,0,train-job-001
t0041,gpu-node-00,2,71.44,303.19,57.49,0,0,0,0,0,0,8.06,0,train-job-001
t0041,gpu-node-00,3,76.43,301.24,62.23,0,0,0,0,0,0,11.09,0,train-job-001
t0041,gpu-node-01,0,72.04,339.71,65.98,0,0,0,0,0,0,14.71,0,train-job-001
t0041,gpu-node-01,1,75.54,326.69,77.62,0,0,0,0,0,0,8.98,0,train-job-001
t0041,gpu-node-01,2,76.84,311.58,60.81,0,0,0,0,0,0,17.45,0,train-job-001
t0041,gpu-node-01,3,74.83,336.15,66.32,0,0,0,0,0,0,8.57,0,train-job-001
t0041,gpu-node-02,0,74.69,330.97,68.23,0,0,0,0,0,0,10.44,0,train-job-001
t0041,gpu-node-02,1,74.93,355.95,70.76,0,0,0,0,0,0,11.43,0,train-job-001
t0041,gpu-node-02,2,76.87,360.89,75.8,0,0,0,0,0,0,10.73,0,train-job-001
t0041,gpu-node-02,3,69.24,298.29,65.97,0,0,0,0,0,0,13.52,0,train-job-001
t0041,gpu-node-03,0,73.42,323.63,64.42,0,0,0,0,0,0,10.49,0,train-job-001
t0041,gpu-node-03,1,73.44,329.53,77.82,0,0,0,0,0,0,11.26,0,train-job-001
t0041,gpu-node-03,2,78.09,358.74,65.0,0,0,0,0,0,0,13.1,0,train-job-001
t0041,gpu-node-03,3,74.23,306.84,68.96,0,0,0,0,0,0,13.52,0,train-job-001
t0041,gpu-node-04,0,70.02,314.04,67.41,0,0,0,0,0,0,15.31,0,train-job-001
t0041,gpu-node-04,1,75.96,374.75,78.43,0,0,0,0,0,0,13.91,0,train-job-001
t0041,gpu-node-04,2,78.67,331.11,70.45,0,0,0,0,0,0,13.93,0,train-job-001
t0041,gpu-node-04,3,72.47,345.98,73.92,0,0,0,0,0,0,15.17,0,train-job-001
t0041,gpu-node-05,0,73.2,354.52,80.68,0,0,0,0,0,0,11.21,0,train-job-001
t0041,gpu-node-05,1,73.53,351.58,66.29,0,0,0,0,0,0,10.8,0,train-job-001
t0041,gpu-node-05,2,68.7,324.95,78.07,0,0,0,0,0,0,10.46,0,train-job-001
t0041,gpu-node-05,3,71.82,301.23,66.27,0,0,0,0,0,0,14.77,0,train-job-001
t0041,gpu-node-06,0,70.53,319.19,68.94,0,0,0,0,0,0,11.05,0,train-job-001
t0041,gpu-node-06,1,74.28,333.89,68.35,0,0,0,0,0,0,10.85,0,train-job-001
t0041,gpu-node-06,2,79.27,333.18,70.2,0,0,0,0,0,0,11.19,0,train-job-001
t0041,gpu-node-06,3,75.04,318.66,58.16,0,0,0,0,0,0,10.4,0,train-job-001
t0041,gpu-node-07,0,75.1,328.3,67.76,0,0,0,0,0,0,11.97,0,train-job-001
t0041,gpu-node-07,1,69.44,323.19,60.68,0,0,0,0,0,0,11.4,0,train-job-001
t0041,gpu-node-07,2,71.1,328.73,65.06,0,0,0,0,0,0,17.35,0,train-job-001
t0041,gpu-node-07,3,71.58,316.9,77.3,0,0,0,0,0,0,10.12,0,train-job-001
t0041,gpu-node-08,0,80.33,319.8,71.31,0,0,0,0,0,0,11.88,0,train-job-001
t0041,gpu-node-08,1,76.76,331.45,74.74,0,0,0,0,0,0,11.42,0,train-job-001
t0041,gpu-node-08,2,80.01,396.49,95.22,0,0,0,0,0,0,12.86,0,train-job-001
t0041,gpu-node-08,3,72.81,353.93,75.91,0,0,0,0,0,0,12.37,0,train-job-001
t0041,gpu-node-09,0,83.42,353.52,75.41,0,0,0,0,0,0,12.3,0,train-job-001
t0041,gpu-node-09,1,75.18,320.07,78.45,0,0,0,0,0,0,10.5,0,train-job-001
t0041,gpu-node-09,2,76.25,373.8,66.44,0,0,0,0,0,0,11.23,0,train-job-001
t0041,gpu-node-09,3,84.74,394.54,98.45,0,0,0,0,0,0,10.39,0,train-job-001
t0041,gpu-node-10,0,73.42,378.25,74.45,0,0,0,0,0,0,11.79,0,train-job-001
t0041,gpu-node-10,1,72.34,314.52,68.58,0,0,0,0,0,0,12.59,0,train-job-001
t0041,gpu-node-10,2,78.84,361.26,84.87,0,0,0,0,0,0,13.86,0,train-job-001
t0041,gpu-node-10,3,74.11,331.07,74.75,0,0,0,0,0,0,10.2,0,train-job-001
t0041,gpu-node-11,0,77.79,344.9,72.51,0,0,0,0,0,0,11.94,0,train-job-001
t0041,gpu-node-11,1,77.81,327.39,71.11,0,0,0,0,0,0,10.85,0,train-job-001
t0041,gpu-node-11,2,76.82,352.65,86.32,0,0,0,0,0,0,12.93,0,train-job-001
t0041,gpu-node-11,3,73.67,329.71,64.63,0,0,0,0,0,0,12.64,0,train-job-001
t0042,gpu-node-00,0,74.06,327.16,71.85,0,0,0,0,0,0,6.1,0,train-job-001
t0042,gpu-node-00,1,78.13,317.17,67.39,0,0,0,0,0,0,10.78,0,train-job-001
t0042,gpu-node-00,2,73.43,344.8,79.63,0,0,0,0,0,0,13.29,0,train-job-001
t0042,gpu-node-00,3,68.31,285.84,56.74,0,0,0,0,0,0,10.86,0,train-job-001
t0042,gpu-node-01,0,72.72,360.66,77.47,0,0,0,0,0,0,9.86,0,train-job-001
t0042,gpu-node-01,1,77.56,335.45,70.65,0,0,0,0,0,0,12.91,0,train-job-001
t0042,gpu-node-01,2,77.21,371.4,75.66,0,0,0,0,0,0,14.12,0,train-job-001
t0042,gpu-node-01,3,81.35,363.3,76.81,0,0,0,0,0,0,11.41,0,train-job-001
t0042,gpu-node-02,0,79.33,355.29,69.88,0,0,0,0,0,0,11.82,0,train-job-001
t0042,gpu-node-02,1,75.99,324.21,62.85,0,0,0,0,0,0,10.03,0,train-job-001
t0042,gpu-node-02,2,73.86,327.04,74.15,0,0,0,0,0,0,12.48,0,train-job-001
t0042,gpu-node-02,3,77.29,308.53,61.62,0,0,0,0,0,0,8.39,0,train-job-001
t0042,gpu-node-03,0,73.46,317.12,67.74,0,0,0,0,0,0,13.27,0,train-job-001
t0042,gpu-node-03,1,76.0,313.96,66.47,0,0,0,0,0,0,13.77,0,train-job-001
t0042,gpu-node-03,2,77.03,351.11,76.19,0,0,0,0,0,0,12.42,0,train-job-001
t0042,gpu-node-03,3,69.63,335.21,71.04,0,0,0,0,0,0,10.8,0,train-job-001
t0042,gpu-node-04,0,73.89,392.6,84.87,0,0,0,0,0,0,11.93,0,train-job-001
t0042,gpu-node-04,1,73.11,328.83,66.02,0,0,0,0,0,0,13.23,0,train-job-001
t0042,gpu-node-04,2,74.61,323.92,65.95,0,0,0,0,0,0,11.6,0,train-job-001
t0042,gpu-node-04,3,75.37,329.57,74.94,0,0,0,0,0,0,11.93,0,train-job-001
t0042,gpu-node-05,0,75.85,353.23,68.28,0,0,0,0,0,0,12.9,0,train-job-001
t0042,gpu-node-05,1,74.64,354.26,82.9,0,0,0,0,0,0,15.07,0,train-job-001
t0042,gpu-node-05,2,74.87,310.97,59.55,0,0,0,0,0,0,11.57,0,train-job-001
t0042,gpu-node-05,3,77.0,342.86,69.58,0,0,0,0,0,0,13.84,0,train-job-001
t0042,gpu-node-06,0,76.33,327.35,69.33,0,0,0,0,0,0,10.78,0,train-job-001
t0042,gpu-node-06,1,76.52,340.02,74.21,0,0,0,0,0,0,10.2,0,train-job-001
t0042,gpu-node-06,2,75.83,336.35,69.51,0,0,0,0,0,0,11.23,0,train-job-001
t0042,gpu-node-06,3,75.9,352.58,78.45,0,0,0,0,0,0,10.52,0,train-job-001
t0042,gpu-node-07,0,82.11,332.54,69.01,0,0,0,0,0,0,10.33,0,train-job-001
t0042,gpu-node-07,1,69.55,324.99,70.44,0,0,0,0,0,0,11.13,0,train-job-001
t0042,gpu-node-07,2,73.52,311.53,80.07,0,0,0,0,0,0,10.88,0,train-job-001
t0042,gpu-node-07,3,71.83,320.87,77.75,0,0,0,0,0,0,10.7,0,train-job-001
t0042,gpu-node-08,0,76.53,327.75,61.65,0,0,0,0,0,0,13.47,0,train-job-001
t0042,gpu-node-08,1,79.22,383.24,89.55,0,0,0,0,0,0,13.09,0,train-job-001
t0042,gpu-node-08,2,73.71,341.16,59.52,0,0,0,0,0,0,12.13,0,train-job-001
t0042,gpu-node-08,3,74.39,385.91,83.27,0,0,0,0,0,0,9.28,0,train-job-001
t0042,gpu-node-09,0,77.07,324.76,68.43,0,0,0,0,0,0,10.26,0,train-job-001
t0042,gpu-node-09,1,77.64,326.02,65.48,0,0,0,0,0,0,14.93,0,train-job-001
t0042,gpu-node-09,2,76.34,329.03,62.76,0,0,0,0,0,0,8.07,0,train-job-001
t0042,gpu-node-09,3,73.66,361.31,69.84,0,0,0,0,0,0,14.29,0,train-job-001
t0042,gpu-node-10,0,76.1,300.14,71.33,0,0,0,0,0,0,10.58,0,train-job-001
t0042,gpu-node-10,1,72.09,317.99,73.75,0,0,0,0,0,0,10.32,0,train-job-001
t0042,gpu-node-10,2,78.98,317.39,72.99,0,0,0,0,0,0,10.72,0,train-job-001
t0042,gpu-node-10,3,81.26,357.73,73.61,0,0,0,0,0,0,12.25,0,train-job-001
t0042,gpu-node-11,0,74.43,329.73,65.15,0,0,0,0,0,0,14.89,0,train-job-001
t0042,gpu-node-11,1,69.52,329.53,67.99,0,0,0,0,0,0,12.73,0,train-job-001
t0042,gpu-node-11,2,73.48,331.32,76.74,0,0,0,0,0,0,12.85,0,train-job-001
t0042,gpu-node-11,3,71.92,360.52,66.11,0,0,0,0,0,0,13.13,0,train-job-001
t0043,gpu-node-00,0,77.61,301.72,54.69,0,0,0,0,0,0,10.76,0,train-job-001
t0043,gpu-node-00,1,74.6,307.21,74.24,0,0,0,0,0,0,12.09,0,train-job-001
t0043,gpu-node-00,2,74.43,327.63,81.64,0,0,0,0,0,0,14.16,0,train-job-001
t0043,gpu-node-00,3,73.03,354.28,62.48,0,0,0,0,0,0,10.66,0,train-job-001
t0043,gpu-node-01,0,70.38,321.78,72.38,0,0,0,0,0,0,13.03,0,train-job-001
t0043,gpu-node-01,1,77.31,346.13,72.94,0,0,0,0,0,0,12.96,0,train-job-001
t0043,gpu-node-01,2,74.37,344.02,80.98,0,0,0,0,0,0,11.79,0,train-job-001
t0043,gpu-node-01,3,74.73,335.58,72.55,0,0,0,0,0,0,10.99,0,train-job-001
t0043,gpu-node-02,0,74.59,340.19,67.32,0,0,0,0,0,0,11.1,0,train-job-001
t0043,gpu-node-02,1,74.01,332.94,68.54,0,0,0,0,0,0,9.06,0,train-job-001
t0043,gpu-node-02,2,79.25,372.19,84.2,0,0,0,0,0,0,11.12,0,train-job-001
t0043,gpu-node-02,3,72.68,372.75,84.02,0,0,0,0,0,0,9.76,0,train-job-001
t0043,gpu-node-03,0,74.24,349.24,69.71,0,0,0,0,0,0,10.77,0,train-job-001
t0043,gpu-node-03,1,76.69,337.87,62.62,0,0,0,0,0,0,14.97,0,train-job-001
t0043,gpu-node-03,2,78.04,323.8,78.14,0,0,0,0,0,0,12.28,0,train-job-001
t0043,gpu-node-03,3,75.55,364.55,65.21,0,0,0,0,0,0,12.19,0,train-job-001
t0043,gpu-node-04,0,75.98,342.12,77.28,0,0,0,0,0,0,12.22,0,train-job-001
t0043,gpu-node-04,1,76.85,367.5,80.21,0,0,0,0,0,0,12.65,0,train-job-001
t0043,gpu-node-04,2,81.77,347.83,71.36,0,0,0,0,0,0,12.21,0,train-job-001
t0043,gpu-node-04,3,74.16,356.03,69.47,0,0,0,0,0,0,11.58,0,train-job-001
t0043,gpu-node-05,0,77.69,369.19,78.23,0,0,0,0,0,0,12.32,0,train-job-001
t0043,gpu-node-05,1,77.34,363.44,68.5,0,0,0,0,0,0,12.85,0,train-job-001
t0043,gpu-node-05,2,73.38,309.83,56.97,0,0,0,0,0,0,9.83,0,train-job-001
t0043,gpu-node-05,3,72.53,308.84,69.08,0,0,0,0,0,0,10.75,0,train-job-001
t0043,gpu-node-06,0,76.87,355.41,67.14,0,0,0,0,0,0,10.66,0,train-job-001
t0043,gpu-node-06,1,72.69,312.26,55.56,0,0,0,0,0,0,12.32,0,train-job-001
