timestamp,job_id,comm_id,rank,node_id,gpu_id,ras_state,latency_ms,unresponsive,timeout_count
t0047,train-job-001,comm-0,4,gpu-node-01,0,OK,9.34,0,0
t0047,train-job-001,comm-0,5,gpu-node-01,1,OK,11.69,0,0
t0047,train-job-001,comm-0,6,gpu-node-01,2,OK,12.49,0,0
t0047,train-job-001,comm-0,7,gpu-node-01,3,OK,7.56,0,0
t0047,train-job-001,comm-0,8,gpu-node-02,0,OK,10.76,0,0
t0047,train-job-001,comm-0,9,gpu-node-02,1,OK,13.96,0,0
t0047,train-job-001,comm-0,10,gpu-node-02,2,OK,13.87,0,0
t0047,train-job-001,comm-0,11,gpu-node-02,3,OK,10.23,0,0
t0047,train-job-001,comm-0,12,gpu-node-03,0,OK,11.51,0,0
t0047,train-job-001,comm-0,13,gpu-node-03,1,OK,13.11,0,0
t0047,train-job-001,comm-0,14,gpu-node-03,2,OK,13.52,0,0
t0047,train-job-001,comm-0,15,gpu-node-03,3,OK,11.41,0,0
t0047,train-job-001,comm-0,16,gpu-node-04,0,OK,7.89,0,0
t0047,train-job-001,comm-0,17,gpu-node-04,1,OK,13.71,0,0
t0047,train-job-001,comm-0,18,gpu-node-04,2,OK,12.9,0,0
t0047,train-job-001,comm-0,19,gpu-node-04,3,OK,12.46,0,0
t0047,train-job-001,comm-0,20,gpu-node-05,0,OK,16.39,0,0
t0047,train-job-001,comm-0,21,gpu-node-05,1,OK,10.07,0,0
t0047,train-job-001,comm-0,22,gpu-node-05,2,OK,13.58,0,0
t0047,train-job-001,comm-0,23,gpu-node-05,3,OK,14.33,0,0
t0047,train-job-001,comm-0,24,gpu-node-06,0,OK,13.28,0,0
t0047,train-job-001,comm-0,25,gpu-node-06,1,OK,10.52,0,0
t0047,train-job-001,comm-0,26,gpu-node-06,2,OK,15.3,0,0
t0047,train-job-001,comm-0,27,gpu-node-06,3,OK,9.48,0,0
t0047,train-job-001,comm-0,28,gpu-node-07,0,OK,8.11,0,0
t0047,train-job-001,comm-0,29,gpu-node-07,1,OK,11.68,0,0
t0047,train-job-001,comm-0,30,gpu-node-07,2,OK,12.36,0,0
t0047,train-job-001,comm-0,31,gpu-node-07,3,OK,10.17,0,0
t0047,train-job-001,comm-0,32,gpu-node-08,0,OK,9.83,0,0
t0047,train-job-001,comm-0,33,gpu-node-08,1,OK,14.59,0,0
t0047,train-job-001,comm-0,34,gpu-node-08,2,OK,13.86,0,0
t0047,train-job-001,comm-0,35,gpu-node-08,3,OK,9.97,0,0
t0047,train-job-001,comm-0,36,gpu-node-09,0,OK,12.15,0,0
t0047,train-job-001,comm-0,37,gpu-node-09,1,OK,13.91,0,0
t0047,train-job-001,comm-0,38,gpu-node-09,2,OK,14.67,0,0
t0047,train-job-001,comm-0,39,gpu-node-09,3,OK,9.24,0,0
t0047,train-job-001,comm-0,40,gpu-node-10,0,OK,10.86,0,0
t0047,train-job-001,comm-0,41,gpu-node-10,1,OK,10.25,0,0
t0047,train-job-001,comm-0,42,gpu-node-10,2,OK,7.28,0,0
t0047,train-job-001,comm-0,43,gpu-node-10,3,OK,9.45,0,0
t0047,train-job-001,comm-0,44,gpu-node-11,0,OK,11.81,0,0
t0047,train-job-001,comm-0,45,gpu-node-11,1,OK,14.39,0,0
t0047,train-job-001,comm-0,46,gpu-node-11,2,OK,9.23,0,0
t0047,train-job-001,comm-0,47,gpu-node-11,3,OK,11.27,0,0
t0048,train-job-001,comm-0,0,gpu-node-00,0,OK,12.1,0,0
t0048,train-job-001,comm-0,1,gpu-node-00,1,OK,11.31,0,0
t0048,train-job-001,comm-0,2,gpu-node-00,2,OK,10.81,0,0
t0048,train-job-001,comm-0,3,gpu-node-00,3,OK,11.95,0,0
t0048,train-job-001,comm-0,4,gpu-node-01,0,OK,15.31,0,0
t0048,train-job-001,comm-0,5,gpu-node-01,1,OK,15.22,0,0
t0048,train-job-001,comm-0,6,gpu-node-01,2,OK,12.71,0,0
t0048,train-job-001,comm-0,7,gpu-node-01,3,OK,12.12,0,0
t0048,train-job-001,comm-0,8,gpu-node-02,0,OK,10.45,0,0
t0048,train-job-001,comm-0,9,gpu-node-02,1,OK,13.4,0,0
t0048,train-job-001,comm-0,10,gpu-node-02,2,OK,13.68,0,0
t0048,train-job-001,comm-0,11,gpu-node-02,3,OK,10.62,0,0
t0048,train-job-001,comm-0,12,gpu-node-03,0,OK,11.04,0,0
t0048,train-job-001,comm-0,13,gpu-node-03,1,OK,9.65,0,0
t0048,train-job-001,comm-0,14,gpu-node-03,2,OK,13.12,0,0
t0048,train-job-001,comm-0,15,gpu-node-03,3,OK,10.08,0,0
t0048,train-job-001,comm-0,16,gpu-node-04,0,OK,14.6,0,0
t0048,train-job-001,comm-0,17,gpu-node-04,1,OK,13.44,0,0
t0048,train-job-001,comm-0,18,gpu-node-04,2,OK,12.53,0,0
t0048,train-job-001,comm-0,19,gpu-node-04,3,OK,10.32,0,0
t0048,train-job-001,comm-0,20,gpu-node-05,0,OK,13.84,0,0
t0048,train-job-001,comm-0,21,gpu-node-05,1,OK,10.71,0,0
t0048,train-job-001,comm-0,22,gpu-node-05,2,OK,10.35,0,0
t0048,train-job-001,comm-0,23,gpu-node-05,3,OK,12.22,0,0
t0048,train-job-001,comm-0,24,gpu-node-06,0,OK,11.1,0,0
t0048,train-job-001,comm-0,25,gpu-node-06,1,OK,5.86,0,0
t0048,train-job-001,comm-0,26,gpu-node-06,2,OK,15.02,0,0
t0048,train-job-001,comm-0,27,gpu-node-06,3,OK,9.45,0,0
t0048,train-job-001,comm-0,28,gpu-node-07,0,OK,11.04,0,0
t0048,train-job-001,comm-0,29,gpu-node-07,1,OK,14.21,0,0
t0048,train-job-001,comm-0,30,gpu-node-07,2,OK,13.48,0,0
t0048,train-job-001,comm-0,31,gpu-node-07,3,OK,9.81,0,0
t0048,train-job-001,comm-0,32,gpu-node-08,0,OK,14.21,0,0
t0048,train-job-001,comm-0,33,gpu-node-08,1,OK,9.46,0,0
t0048,train-job-001,comm-0,34,gpu-node-08,2,OK,11.21,0,0
t0048,train-job-001,comm-0,35,gpu-node-08,3,OK,12.71,0,0
t0048,train-job-001,comm-0,36,gpu-node-09,0,OK,15.03,0,0
t0048,train-job-001,comm-0,37,gpu-node-09,1,OK,10.86,0,0
t0048,train-job-001,comm-0,38,gpu-node-09,2,OK,14.23,0,0
t0048,train-job-001,comm-0,39,gpu-node-09,3,OK,14.79,0,0
t0048,train-job-001,comm-0,40,gpu-node-10,0,OK,12.59,0,0
t0048,train-job-001,comm-0,41,gpu-node-10,1,OK,13.21,0,0
t0048,train-job-001,comm-0,42,gpu-node-10,2,OK,11.27,0,0
t0048,train-job-001,comm-0,43,gpu-node-10,3,OK,15.87,0,0
t0048,train-job-001,comm-0,44,gpu-node-11,0,OK,15.79,0,0
t0048,train-job-001,comm-0,45,gpu-node-11,1,OK,12.67,0,0
t0048,train-job-001,comm-0,46,gpu-node-11,2,OK,11.82,0,0
t0048,train-job-001,comm-0,47,gpu-node-11,3,OK,12.13,0,0
t0049,train-job-001,comm-0,0,gpu-node-00,0,OK,14.36,0,0
t0049,train-job-001,comm-0,1,gpu-node-00,1,OK,11.46,0,0
t0049,train-job-001,comm-0,2,gpu-node-00,2,OK,10.38,0,0
t0049,train-job-001,comm-0,3,gpu-node-00,3,OK,13.53,0,0
t0049,train-job-001,comm-0,4,gpu-node-01,0,OK,12.35,0,0
t0049,train-job-001,comm-0,5,gpu-node-01,1,OK,9.47,0,0
t0049,train-job-001,comm-0,6,gpu-node-01,2,OK,11.93,0,0
t0049,train-job-001,comm-0,7,gpu-node-01,3,OK,14.06,0,0
t0049,train-job-001,comm-0,8,gpu-node-02,0,OK,11.2,0,0
t0049,train-job-001,comm-0,9,gpu-node-02,1,OK,10.45,0,0
t0049,train-job-001,comm-0,10,gpu-node-02,2,OK,12.35,0,0
t0049,train-job-001,comm-0,11,gpu-node-02,3,OK,6.94,0,0
t0049,train-job-001,comm-0,12,gpu-node-03,0,OK,15.89,0,0
t0049,train-job-001,comm-0,13,gpu-node-03,1,OK,9.48,0,0
t0049,train-job-001,comm-0,14,gpu-node-03,2,OK,11.56,0,0
t0049,train-job-001,comm-0,15,gpu-node-03,3,OK,13.0,0,0
t0049,train-job-001,comm-0,16,gpu-node-04,0,OK,12.57,0,0
t0049,train-job-001,comm-0,17,gpu-node-04,1,OK,13.79,0,0
t0049,train-job-001,comm-0,18,gpu-node-04,2,OK,14.28,0,0
t0049,train-job-001,comm-0,19,gpu-node-04,3,OK,12.81,0,0
t0049,train-job-001,comm-0,20,gpu-node-05,0,OK,13.74,0,0
t0049,train-job-001,comm-0,21,gpu-node-05,1,OK,8.64,0,0
t0049,train-job-001,comm-0,22,gpu-node-05,2,OK,11.28,0,0
t0049,train-job-001,comm-0,23,gpu-node-05,3,OK,11.73,0,0
t0049,train-job-001,comm-0,24,gpu-node-06,0,OK,9.78,0,0
t0049,train-job-001,comm-0,25,gpu-node-06,1,OK,12.71,0,0
t0049,train-job-001,comm-0,26,gpu-node-06,2,OK,9.38,0,0
t0049,train-job-001,comm-0,27,gpu-node-06,3,OK,11.64,0,0
t0049,train-job-001,comm-0,28,gpu-node-07,0,OK,13.7,0,0
t0049,train-job-001,comm-0,29,gpu-node-07,1,OK,14.83,0,0
t0049,train-job-001,comm-0,30,gpu-node-07,2,OK,13.12,0,0
t0049,train-job-001,comm-0,31,gpu-node-07,3,OK,10.91,0,0
t0049,train-job-001,comm-0,32,gpu-node-08,0,OK,15.95,0,0
t0049,train-job-001,comm-0,33,gpu-node-08,1,OK,11.83,0,0
t0049,train-job-001,comm-0,34,gpu-node-08,2,OK,13.36,0,0
t0049,train-job-001,comm-0,35,gpu-node-08,3,OK,13.17,0,0
t0049,train-job-001,comm-0,36,gpu-node-09,0,OK,11.78,0,0
t0049,train-job-001,comm-0,37,gpu-node-09,1,OK,9.38,0,0
t0049,train-job-001,comm-0,38,gpu-node-09,2,OK,12.5,0,0
t0049,train-job-001,comm-0,39,gpu-node-09,3,OK,14.69,0,0
t0049,train-job-001,comm-0,40,gpu-node-10,0,OK,14.22,0,0
t0049,train-job-001,comm-0,41,gpu-node-10,1,OK,10.84,0,0
t0049,train-job-001,comm-0,42,gpu-node-10,2,OK,13.22,0,0
t0049,train-job-001,comm-0,43,gpu-node-10,3,OK,11.44,0,0
t0049,train-job-001,comm-0,44,gpu-node-11,0,OK,11.41,0,0
t0049,train-job-001,comm-0,45,gpu-node-11,1,OK,12.18,0,0
t0049,train-job-001,comm-0,46,gpu-node-11,2,OK,12.07,0,0
t0049,train-job-001,comm-0,47,gpu-node-11,3,OK,10.07,0,0
t0050,train-job-001,comm-0,0,gpu-node-00,0,OK,14.26,0,0
t0050,train-job-001,comm-0,1,gpu-node-00,1,OK,8.84,0,0
t0050,train-job-001,comm-0,2,gpu-node-00,2,OK,8.3,0,0
t0050,train-job-001,comm-0,3,gpu-node-00,3,OK,12.35,0,0
t0050,train-job-001,comm-0,4,gpu-node-01,0,OK,10.8,0,0
t0050,train-job-001,comm-0,5,gpu-node-01,1,OK,11.26,0,0
t0050,train-job-001,comm-0,6,gpu-node-01,2,OK,16.83,0,0
t0050,train-job-001,comm-0,7,gpu-node-01,3,OK,9.95,0,0
t0050,train-job-001,comm-0,8,gpu-node-02,0,OK,9.22,0,0
t0050,train-job-001,comm-0,9,gpu-node-02,1,OK,11.07,0,0
t0050,train-job-001,comm-0,10,gpu-node-02,2,OK,13.21,0,0
t0050,train-job-001,comm-0,11,gpu-node-02,3,OK,10.72,0,0
t0050,train-job-001,comm-0,12,gpu-node-03,0,OK,11.59,0,0
t0050,train-job-001,comm-0,13,gpu-node-03,1,OK,11.08,0,0
t0050,train-job-001,comm-0,14,gpu-node-03,2,OK,11.09,0,0
t0050,train-job-001,comm-0,15,gpu-node-03,3,OK,11.5,0,0
t0050,train-job-001,comm-0,16,gpu-node-04,0,OK,15.13,0,0
t0050,train-job-001,comm-0,17,gpu-node-04,1,OK,11.34,0,0
t0050,train-job-001,comm-0,18,gpu-node-04,2,OK,13.53,0,0
t0050,train-job-001,comm-0,19,gpu-node-04,3,OK,8.92,0,0
t0050,train-job-001,comm-0,20,gpu-node-05,0,OK,12.17,0,0
t0050,train-job-001,comm-0,21,gpu-node-05,1,OK,9.9,0,0
t0050,train-job-001,comm-0,22,gpu-node-05,2,OK,12.01,0,0
t0050,train-job-001,comm-0,23,gpu-node-05,3,OK,10.92,0,0
t0050,train-job-001,comm-0,24,gpu-node-06,0,OK,14.06,0,0
t0050,train-job-001,comm-0,25,gpu-node-06,1,OK,10.5,0,0
t0050,train-job-001,comm-0,26,gpu-node-06,2,OK,10.07,0,0
t0050,train-job-001,comm-0,27,gpu-node-06,3,OK,10.49,0,0
t0050,train-job-001,comm-0,28,gpu-node-07,0,OK,7.47,0,0
t0050,train-job-001,comm-0,29,gpu-node-07,1,OK,11.19,0,0
t0050,train-job-001,comm-0,30,gpu-node-07,2,OK,8.38,0,0
t0050,train-job-001,comm-0,31,gpu-node-07,3,OK,10.49,0,0
t0050,train-job-001,comm-0,32,gpu-node-08,0,OK,16.53,0,0
t0050,train-job-001,comm-0,33,gpu-node-08,1,OK,11.27,0,0
t0050,train-job-001,comm-0,34,gpu-node-08,2,OK,16.28,0,0
t0050,train-job-001,comm-0,35,gpu-node-08,3,OK,5.82,0,0
t0050,train-job-001,comm-0,36,gpu-node-09,0,OK,13.26,0,0
t0050,train-job-001,comm-0,37,gpu-node-09,1,OK,10.2,0,0
t0050,train-job-001,comm-0,38,gpu-node-09,2,OK,12.66,0,0
t0050,train-job-001,comm-0,39,gpu-node-09,3,OK,10.01,0,0
t0050,train-job-001,comm-0,40,gpu-node-10,0,OK,12.23,0,0
t0050,train-job-001,comm-0,41,gpu-node-10,1,OK,9.88,0,0
t0050,train-job-001,comm-0,42,gpu-node-10,2,OK,9.37,0,0
t0050,train-job-001,comm-0,43,gpu-node-10,3,OK,9.92,0,0
t0050,train-job-001,comm-0,44,gpu-node-11,0,OK,11.2,0,0
t0050,train-job-001,comm-0,45,gpu-node-11,1,OK,14.2,0,0
t0050,train-job-001,comm-0,46,gpu-node-11,2,OK,12.63,0,0
t0050,train-job-001,comm-0,47,gpu-node-11,3,OK,13.29,0,0
t0051,train-job-001,comm-0,0,gpu-node-00,0,OK,10.71,0,0
t0051,train-job-001,comm-0,1,gpu-node-00,1,OK,14.65,0,0
t0051,train-job-001,comm-0,2,gpu-node-00,2,OK,15.26,0,0
t0051,train-job-001,comm-0,3,gpu-node-00,3,OK,11.91,0,0
t0051,train-job-001,comm-0,4,gpu-node-01,0,OK,10.1,0,0
t0051,train-job-001,comm-0,5,gpu-node-01,1,OK,13.91,0,0
t0051,train-job-001,comm-0,6,gpu-node-01,2,OK,10.58,0,0
t0051,train-job-001,comm-0,7,gpu-node-01,3,OK,13.68,0,0
t0051,train-job-001,comm-0,8,gpu-node-02,0,OK,8.31,0,0
t0051,train-job-001,comm-0,9,gpu-node-02,1,OK,12.35,0,0
t0051,train-job-001,comm-0,10,gpu-node-02,2,OK,11.7,0,0
t0051,train-job-001,comm-0,11,gpu-node-02,3,OK,10.79,0,0
t0051,train-job-001,comm-0,12,gpu-node-03,0,OK,14.14,0,0
t0051,train-job-001,comm-0,13,gpu-node-03,1,OK,8.24,0,0
t0051,train-job-001,comm-0,14,gpu-node-03,2,OK,14.5,0,0
t0051,train-job-001,comm-0,15,gpu-node-03,3,OK,14.3,0,0
t0051,train-job-001,comm-0,16,gpu-node-04,0,OK,8.7,0,0
t0051,train-job-001,comm-0,17,gpu-node-04,1,OK,13.02,0,0
t0051,train-job-001,comm-0,18,gpu-node-04,2,OK,9.38,0,0
t0051,train-job-001,comm-0,19,gpu-node-04,3,OK,10.97,0,0
t0051,train-job-001,comm-0,20,gpu-node-05,0,OK,16.12,0,0
t0051,train-job-001,comm-0,21,gpu-node-05,1,OK,12.54,0,0
t0051,train-job-001,comm-0,22,gpu-node-05,2,OK,11.76,0,0
t0051,train-job-001,comm-0,23,gpu-node-05,3,OK,9.58,0,0
t0051,train-job-001,comm-0,24,gpu-node-06,0,OK,11.6,0,0
t0051,train-job-001,comm-0,25,gpu-node-06,1,OK,10.18,0,0
t0051,train-job-001,comm-0,26,gpu-node-06,2,OK,11.91,0,0
t0051,train-job-001,comm-0,27,gpu-node-06,3,OK,11.84,0,0
t0051,train-job-001,comm-0,28,gpu-node-07,0,OK,12.8,0,0
t0051,train-job-001,comm-0,29,gpu-node-07,1,OK,11.98,0,0
t0051,train-job-001,comm-0,30,gpu-node-07,2,OK,10.46,0,0
t0051,train-job-001,comm-0,31,gpu-node-07,3,OK,11.33,0,0
t0051,train-job-001,comm-0,32,gpu-node-08,0,OK,10.13,0,0
t0051,train-job-001,comm-0,33,gpu-node-08,1,OK,8.62,0,0
t0051,train-job-001,comm-0,34,gpu-node-08,2,OK,11.19,0,0
t0051,train-job-001,comm-0,35,gpu-node-08,3,OK,12.54,0,0
t0051,train-job-001,comm-0,36,gpu-node-09,0,OK,13.15,0,0
t0051,train-job-001,comm-0,37,gpu-node-09,1,OK,11.79,0,0
t0051,train-job-001,comm-0,38,gpu-node-09,2,OK,11.99,0,0
t0051,train-job-001,comm-0,39,gpu-node-09,3,OK,13.13,0,0
t0051,train-job-001,comm-0,40,gpu-node-10,0,OK,12.77,0,0
t0051,train-job-001,comm-0,41,gpu-node-10,1,OK,8.81,0,0
t0051,train-job-001,comm-0,42,gpu-node-10,2,OK,10.93,0,0
t0051,train-job-001,comm-0,43,gpu-node-10,3,OK,14.31,0,0
t0051,train-job-001,comm-0,44,gpu-node-11,0,OK,9.05,0,0
t0051,train-job-001,comm-0,45,gpu-node-11,1,OK,11.21,0,0
t0051,train-job-001,comm-0,46,gpu-node-11,2,OK,13.43,0,0
t0051,train-job-001,comm-0,47,gpu-node-11,3,OK,12.96,0,0
t0052,train-job-001,comm-0,0,gpu-node-00,0,OK,10.87,0,0
t0052,train-job-001,comm-0,1,gpu-node-00,1,OK,13.79,0,0
t0052,train-job-001,comm-0,2,gpu-node-00,2,OK,13.4,0,0
t0052,train-job-001,comm-0,3,gpu-node-00,3,OK,9.02,0,0
t0052,train-job-001,comm-0,4,gpu-node-01,0,OK,10.37,0,0
t0052,train-job-001,comm-0,5,gpu-node-01,1,OK,9.9,0,0
t0052,train-job-001,comm-0,6,gpu-node-01,2,OK,14.38,0,0
t0052,train-job-001,comm-0,7,gpu-node-01,3,OK,11.42,0,0
t0052,train-job-001,comm-0,8,gpu-node-02,0,OK,13.48,0,0
t0052,train-job-001,comm-0,9,gpu-node-02,1,OK,13.71,0,0
t0052,train-job-001,comm-0,10,gpu-node-02,2,OK,12.81,0,0
t0052,train-job-001,comm-0,11,gpu-node-02,3,OK,14.24,0,0
t0052,train-job-001,comm-0,12,gpu-node-03,0,OK,12.92,0,0
t0052,train-job-001,comm-0,13,gpu-node-03,1,OK,12.42,0,0
t0052,train-job-001,comm-0,14,gpu-node-03,2,OK,12.16,0,0
t0052,train-job-001,comm-0,15,gpu-node-03,3,OK,15.82,0,0
t0052,train-job-001,comm-0,16,gpu-node-04,0,OK,10.98,0,0
t0052,train-job-001,comm-0,17,gpu-node-04,1,OK,13.34,0,0
t0052,train-job-001,comm-0,18,gpu-node-04,2,OK,13.77,0,0
t0052,train-job-001,comm-0,19,gpu-node-04,3,OK,14.1,0,0
t0052,train-job-001,comm-0,20,gpu-node-05,0,OK,13.74,0,0
t0052,train-job-001,comm-0,21,gpu-node-05,1,OK,9.64,0,0
t0052,train-job-001,comm-0,22,gpu-node-05,2,OK,12.33,0,0
t0052,train-job-001,comm-0,23,gpu-node-05,3,OK,8.97,0,0
t0052,train-job-001,comm-0,24,gpu-node-06,0,OK,10.79,0,0
t0052,train-job-001,comm-0,25,gpu-node-06,1,OK,13.41,0,0
t0052,train-job-001,comm-0,26,gpu-node-06,2,OK,9.46,0,0
t0052,train-job-001,comm-0,27,gpu-node-06,3,OK,9.95,0,0
t0052,train-job-001,comm-0,28,gpu-node-07,0,OK,11.89,0,0
t0052,train-job-001,comm-0,29,gpu-node-07,1,OK,12.92,0,0
t0052,train-job-001,comm-0,30,gpu-node-07,2,OK,11.43,0,0
t0052,train-job-001,comm-0,31,gpu-node-07,3,OK,10.74,0,0
t0052,train-job-001,comm-0,32,gpu-node-08,0,OK,9.65,0,0
t0052,train-job-001,comm-0,33,gpu-node-08,1,OK,14.58,0,0
t0052,train-job-001,comm-0,34,gpu-node-08,2,OK,13.3,0,0
t0052,train-job-001,comm-0,35,gpu-node-08,3,OK,9.54,0,0
t0052,train-job-001,comm-0,36,gpu-node-09,0,OK,12.97,0,0
t0052,train-job-001,comm-0,37,gpu-node-09,1,OK,11.3,0,0
t0052,train-job-001,comm-0,38,gpu-node-09,2,OK,12.51,0,0
t0052,train-job-001,comm-0,39,gpu-node-09,3,OK,12.73,0,0
t0052,train-job-001,comm-0,40,gpu-node-10,0,OK,10.41,0,0
t0052,train-job-001,comm-0,41,gpu-node-10,1,OK,12.57,0,0
t0052,train-job-001,comm-0,42,gpu-node-10,2,OK,13.14,0,0
t0052,train-job-001,comm-0,43,gpu-node-10,3,OK,10.26,0,0
t0052,train-job-001,comm-0,44,gpu-node-11,0,OK,14.23,0,0
t0052,train-job-001,comm-0,45,gpu-node-11,1,OK,9.3,0,0
t0052,train-job-001,comm-0,46,gpu-node-11,2,OK,14.35,0,0
t0052,train-job-001,comm-0,47,gpu-node-11,3,OK,9.57,0,0
t0053,train-job-001,comm-0,0,gpu-node-00,0,OK,9.24,0,0
t0053,train-job-001,comm-0,1,gpu-node-00,1,OK,12.72,0,0
t0053,train-job-001,comm-0,2,gpu-node-00,2,OK,10.77,0,0
t0053,train-job-001,comm-0,3,gpu-node-00,3,OK,11.95,0,0
t0053,train-job-001,comm-0,4,gpu-node-01,0,OK,16.51,0,0
t0053,train-job-001,comm-0,5,gpu-node-01,1,OK,13.29,0,0
t0053,train-job-001,comm-0,6,gpu-node-01,2,OK,15.09,0,0
t0053,train-job-001,comm-0,7,gpu-node-01,3,OK,10.84,0,0
t0053,train-job-001,comm-0,8,gpu-node-02,0,OK,11.78,0,0
t0053,train-job-001,comm-0,9,gpu-node-02,1,OK,8.91,0,0
t0053,train-job-001,comm-0,10,gpu-node-02,2,OK,10.84,0,0
t0053,train-job-001,comm-0,11,gpu-node-02,3,OK,12.65,0,0
t0053,train-job-001,comm-0,12,gpu-node-03,0,OK,12.89,0,0
t0053,train-job-001,comm-0,13,gpu-node-03,1,OK,9.9,0,0
t0053,train-job-001,comm-0,14,gpu-node-03,2,OK,15.67,0,0
t0053,train-job-001,comm-0,15,gpu-node-03,3,OK,7.87,0,0
t0053,train-job-001,comm-0,16,gpu-node-04,0,OK,8.13,0,0
t0053,train-job-001,comm-0,17,gpu-node-04,1,OK,11.59,0,0
t0053,train-job-001,comm-0,18,gpu-node-04,2,OK,15.08,0,0
t0053,train-job-001,comm-0,19,gpu-node-04,3,OK,14.74,0,0
t0053,train-job-001,comm-0,20,gpu-node-05,0,OK,11.19,0,0
t0053,train-job-001,comm-0,21,gpu-node-05,1,OK,9.92,0,0
t0053,train-job-001,comm-0,22,gpu-node-05,2,OK,13.26,0,0
t0053,train-job-001,comm-0,23,gpu-node-05,3,OK,14.04,0,0
t0053,train-job-001,comm-0,24,gpu-node-06,0,OK,11.56,0,0
t0053,train-job-001,comm-0,25,gpu-node-06,1,OK,8.47,0,0
t0053,train-job-001,comm-0,26,gpu-node-06,2,OK,13.52,0,0
t0053,train-job-001,comm-0,27,gpu-node-06,3,OK,11.44,0,0
t0053,train-job-001,comm-0,28,gpu-node-07,0,OK,13.78,0,0
t0053,train-job-001,comm-0,29,gpu-node-07,1,OK,13.5,0,0
t0053,train-job-001,comm-0,30,gpu-node-07,2,OK,9.56,0,0
t0053,train-job-001,comm-0,31,gpu-node-07,3,OK,11.77,0,0
t0053,train-job-001,comm-0,32,gpu-node-08,0,OK,9.92,0,0
t0053,train-job-001,comm-0,33,gpu-node-08,1,OK,10.6,0,0
t0053,train-job-001,comm-0,34,gpu-node-08,2,OK,16.3,0,0
t0053,train-job-001,comm-0,35,gpu-node-08,3,OK,12.74,0,0
t0053,train-job-001,comm-0,36,gpu-node-09,0,OK,14.14,0,0
t0053,train-job-001,comm-0,37,gpu-node-09,1,OK,12.02,0,0
t0053,train-job-001,comm-0,38,gpu-node-09,2,OK,11.77,0,0
t0053,train-job-001,comm-0,39,gpu-node-09,3,OK,13.67,0,0
t0053,train-job-001,comm-0,40,gpu-node-10,0,OK,10.78,0,0
t0053,train-job-001,comm-0,41,gpu-node-10,1,OK,11.57,0,0
t0053,train-job-001,comm-0,42,gpu-node-10,2,OK,9.43,0,0
t0053,train-job-001,comm-0,43,gpu-node-10,3,OK,15.22,0,0
t0053,train-job-001,comm-0,44,gpu-node-11,0,OK,8.65,0,0
t0053,train-job-001,comm-0,45,gpu-node-11,1,OK,8.38,0,0
t0053,train-job-001,comm-0,46,gpu-node-11,2,OK,11.76,0,0
t0053,train-job-001,comm-0,47,gpu-node-11,3,OK,10.1,0,0
t0054,train-job-001,comm-0,0,gpu-node-00,0,OK,9.92,0,0
t0054,train-job-001,comm-0,1,gpu-node-00,1,OK,10.49,0,0
t0054,train-job-001,comm-0,2,gpu-node-00,2,OK,10.99,0,0
t0054,train-job-001,comm-0,3,gpu-node-00,3,OK,11.1,0,0
t0054,train-job-001,comm-0,4,gpu-node-01,0,OK,12.51,0,0
t0054,train-job-001,comm-0,5,gpu-node-01,1,OK,12.57,0,0
t0054,train-job-001,comm-0,6,gpu-node-01,2,OK,13.17,0,0
t0054,train-job-001,comm-0,7,gpu-node-01,3,OK,14.27,0,0
t0054,train-job-001,comm-0,8,gpu-node-02,0,OK,13.65,0,0
t0054,train-job-001,comm-0,9,gpu-node-02,1,OK,14.21,0,0
t0054,train-job-001,comm-0,10,gpu-node-02,2,OK,12.81,0,0
t0054,train-job-001,comm-0,11,gpu-node-02,3,OK,8.11,0,0
t0054,train-job-001,comm-0,12,gpu-node-03,0,OK,15.36,0,0
t0054,train-job-001,comm-0,13,gpu-node-03,1,OK,10.84,0,0
t0054,train-job-001,comm-0,14,gpu-node-03,2,OK,8.26,0,0
t0054,train-job-001,comm-0,15,gpu-node-03,3,OK,13.5,0,0
t0054,train-job-001,comm-0,16,gpu-node-04,0,OK,9.16,0,0
t0054,train-job-001,comm-0,17,gpu-node-04,1,OK,13.74,0,0
t0054,train-job-001,comm-0,18,gpu-node-04,2,OK,9.04,0,0
t0054,train-job-001,comm-0,19,gpu-node-04,3,OK,11.04,0,0
t0054,train-job-001,comm-0,20,gpu-node-05,0,OK,9.35,0,0
t0054,train-job-001,comm-0,21,gpu-node-05,1,OK,15.51,0,0
t0054,train-job-001,comm-0,22,gpu-node-05,2,OK,11.75,0,0
t0054,train-job-001,comm-0,23,gpu-node-05,3,OK,9.51,0,0
t0054,train-job-001,comm-0,24,gpu-node-06,0,OK,7.99,0,0
t0054,train-job-001,comm-0,25,gpu-node-06,1,OK,9.58,0,0
t0054,train-job-001,comm-0,26,gpu-node-06,2,OK,9.95,0,0
t0054,train-job-001,comm-0,27,gpu-node-06,3,OK,15.31,0,0
t0054,train-job-001,comm-0,28,gpu-node-07,0,OK,9.47,0,0
t0054,train-job-001,comm-0,29,gpu-node-07,1,OK,12.37,0,0
t0054,train-job-001,comm-0,30,gpu-node-07,2,OK,10.85,0,0
t0054,train-job-001,comm-0,31,gpu-node-07,3,OK,11.96,0,0
t0054,train-job-001,comm-0,32,gpu-node-08,0,OK,12.78,0,0
t0054,train-job-001,comm-0,33,gpu-node-08,1,OK,13.97,0,0
t0054,train-job-001,comm-0,34,gpu-node-08,2,OK,13.09,0,0
